sample_id,episode,private_profile,private_tool
2186,TSEQ1-E4,TSEQ1,REMOTE
2187,TSEQ1-E4,TSEQ1,REMOTE
2188,TSEQ1-E4,TSEQ1,REMOTE
2189,TSEQ1-E4,TSEQ1,REMOTE
2190,TSEQ1-E4,TSEQ1,REMOTE
2191,TSEQ1-E4,TSEQ1,REMOTE
2192,TSEQ1-E4,TSEQ1,REMOTE
2193,TSEQ1-E4,TSEQ1,REMOTE
2194,TSEQ1-E4,TSEQ1,REMOTE
2195,TSEQ1-E4,TSEQ1,REMOTE
2196,TSEQ1-E4,TSEQ1,REMOTE
2197,TSEQ1-E4,TSEQ1,REMOTE
2198,TSEQ1-E4,TSEQ1,REMOTE
2199,TSEQ1-E4,TSEQ1,REMOTE
2200,TSEQ2-E4,TSEQ2,LOCAL
2201,TSEQ2-E4,TSEQ2,LOCAL
2202,TSEQ2-E4,TSEQ2,LOCAL
2203,TSEQ2-E4,TSEQ2,REMOTE
2204,TSEQ2-E4,TSEQ2,REMOTE
2205,TSEQ2-E4,TSEQ2,LOCAL
2206,TSEQ2-E4,TSEQ2,LOCAL
2207,TSEQ2-E4,TSEQ2,REMOTE
2208,TSEQ2-E4,TSEQ2,LOCAL
2209,TSEQ2-E4,TSEQ2,LOCAL
2210,TSEQ2-E4,TSEQ2,REMOTE
2211,TSEQ2-E4,TSEQ2,LOCAL
2212,TSEQ2-E4,TSEQ2,REMOTE
2213,TSEQ2-E4,TSEQ2,LOCAL
2214,TSEQ2-E4,TSEQ2,REMOTE
2215,TSEQ2-E4,TSEQ2,REMOTE
2216,TSEQ2-E4,TSEQ2,LOCAL
2217,TSEQ2-E4,TSEQ2,REMOTE
2218,TSEQ2-E4,TSEQ2,LOCAL
2219,TSEQ2-E4,TSEQ2,REMOTE
2220,TSEQ2-E4,TSEQ2,LOCAL
2221,TSEQ2-E4,TSEQ2,LOCAL
2222,TSEQ2-E4,TSEQ2,LOCAL
2223,TSEQ2-E4,TSEQ2,REMOTE
2224,TSEQ2-E4,TSEQ2,REMOTE
2225,TSEQ2-E4,TSEQ2,REMOTE
2226,TSEQ2-E4,TSEQ2,LOCAL
2227,TSEQ2-E4,TSEQ2,REMOTE
2228,TSEQ2-E4,TSEQ2,LOCAL
2229,TSEQ2-E4,TSEQ2,LOCAL
2230,TSEQ2-E4,TSEQ2,REMOTE
2231,TSEQ2-E4,TSEQ2,REMOTE
2232,TSEQ2-E4,TSEQ2,LOCAL
2233,TSEQ2-E4,TSEQ2,LOCAL
2234,TSEQ2-E4,TSEQ2,LOCAL
2235,TSEQ2-E4,TSEQ2,LOCAL
2236,TSEQ2-E4,TSEQ2,REMOTE
2237,TSEQ2-E4,TSEQ2,REMOTE
2238,TSEQ2-E4,TSEQ2,REMOTE
2239,TSEQ2-E4,TSEQ2,REMOTE
2240,TSEQ2-E4,TSEQ2,REMOTE
2241,TSEQ2-E4,TSEQ2,REMOTE
2242,TSEQ2-E4,TSEQ2,REMOTE
2243,TSEQ2-E4,TSEQ2,REMOTE
2244,TSEQ2-E4,TSEQ2,REMOTE
2245,TSEQ2-E4,TSEQ2,REMOTE
2246,TSEQ2-E4,TSEQ2,REMOTE
2247,TSEQ2-E4,TSEQ2,LOCAL
2248,TSEQ2-E4,TSEQ2,REMOTE
2249,TSEQ2-E4,TSEQ2,REMOTE
2250,TSEQ2-E4,TSEQ2,REMOTE
2251,TSEQ2-E4,TSEQ2,LOCAL
2252,TSEQ2-E4,TSEQ2,REMOTE
2253,TSEQ2-E4,TSEQ2,REMOTE
2254,TSEQ2-E4,TSEQ2,LOCAL
2255,TSEQ2-E4,TSEQ2,LOCAL
2256,TSEQ2-E4,TSEQ2,REMOTE
2257,TSEQ2-E4,TSEQ2,LOCAL
2258,TSEQ2-E4,TSEQ2,LOCAL
2259,TSEQ2-E4,TSEQ2,LOCAL
2260,TSEQ2-E4,TSEQ2,LOCAL
2261,TSEQ2-E4,TSEQ2,REMOTE
2262,TSEQ2-E4,TSEQ2,LOCAL
2263,TSEQ2-E4,TSEQ2,LOCAL
2264,TSEQ2-E4,TSEQ2,REMOTE
2265,TSEQ2-E4,TSEQ2,LOCAL
2266,TSEQ2-E4,TSEQ2,REMOTE
2267,TSEQ2-E4,TSEQ2,REMOTE
2268,TSEQ2-E4,TSEQ2,REMOTE
2269,TSEQ2-E4,TSEQ2,REMOTE
2270,TSEQ2-E4,TSEQ2,LOCAL
2271,TSEQ2-E4,TSEQ2,LOCAL
2272,TSEQ2-E4,TSEQ2,LOCAL
2273,TSEQ2-E4,TSEQ2,LOCAL
2274,TSEQ2-E4,TSEQ2,LOCAL
2275,TSEQ2-E4,TSEQ2,REMOTE
2276,TSEQ2-E4,TSEQ2,LOCAL
2277,TSEQ2-E4,TSEQ2,LOCAL
2278,TSEQ2-E4,TSEQ2,REMOTE
2279,TSEQ2-E4,TSEQ2,LOCAL
2280,TSEQ2-E4,TSEQ2,REMOTE
2281,TSEQ2-E4,TSEQ2,REMOTE
2282,TSEQ2-E4,TSEQ2,LOCAL
2283,TSEQ2-E4,TSEQ2,REMOTE
2284,TSEQ2-E4,TSEQ2,LOCAL
2285,TSEQ2-E4,TSEQ2,REMOTE
2286,TSEQ2-E4,TSEQ2,LOCAL
2287,TSEQ2-E4,TSEQ2,LOCAL
2288,TSEQ2-E4,TSEQ2,LOCAL
2289,TSEQ2-E4,TSEQ2,LOCAL
2290,TSEQ2-E4,TSEQ2,REMOTE
2291,TSEQ2-E4,TSEQ2,REMOTE
2292,TSEQ2-E4,TSEQ2,REMOTE
2293,TSEQ2-E4,TSEQ2,REMOTE
2294,TSEQ2-E4,TSEQ2,REMOTE
2295,TSEQ2-E4,TSEQ2,LOCAL
2296,TSEQ2-E4,TSEQ2,LOCAL
2297,TSEQ2-E4,TSEQ2,REMOTE
2298,TSEQ2-E4,TSEQ2,LOCAL
2299,TSEQ2-E4,TSEQ2,LOCAL
2300,TSEQ3-E4,TSEQ3,LOCAL
2301,TSEQ3-E4,TSEQ3,REMOTE
2302,TSEQ3-E4,TSEQ3,CLOUD
2303,TSEQ3-E4,TSEQ3,LOCAL
2304,TSEQ3-E4,TSEQ3,REMOTE
2305,TSEQ3-E4,TSEQ3,CLOUD
2306,TSEQ3-E4,TSEQ3,LOCAL
2307,TSEQ3-E4,TSEQ3,REMOTE
2308,TSEQ3-E4,TSEQ3,CLOUD
2309,TSEQ3-E4,TSEQ3,LOCAL
2310,TSEQ3-E4,TSEQ3,REMOTE
2311,TSEQ3-E4,TSEQ3,CLOUD
2312,TSEQ3-E4,TSEQ3,LOCAL
2313,TSEQ3-E4,TSEQ3,REMOTE
2314,TSEQ3-E4,TSEQ3,CLOUD
2315,TSEQ3-E4,TSEQ3,LOCAL
2316,TSEQ3-E4,TSEQ3,REMOTE
2317,TSEQ3-E4,TSEQ3,CLOUD
2318,TSEQ3-E4,TSEQ3,LOCAL
2319,TSEQ3-E4,TSEQ3,REMOTE
2320,TSEQ3-E4,TSEQ3,CLOUD
2321,TSEQ3-E4,TSEQ3,LOCAL
2322,TSEQ3-E4,TSEQ3,REMOTE
2323,TSEQ3-E4,TSEQ3,CLOUD
2324,TSEQ3-E4,TSEQ3,LOCAL
2325,TSEQ3-E4,TSEQ3,REMOTE
2326,TSEQ3-E4,TSEQ3,CLOUD
2327,TSEQ3-E4,TSEQ3,LOCAL
2328,TSEQ3-E4,TSEQ3,REMOTE
2329,TSEQ3-E4,TSEQ3,CLOUD
2330,TSEQ3-E4,TSEQ3,LOCAL
2331,TSEQ3-E4,TSEQ3,REMOTE
2332,TSEQ3-E4,TSEQ3,CLOUD
2333,TSEQ3-E4,TSEQ3,LOCAL
2334,TSEQ3-E4,TSEQ3,REMOTE
2335,TSEQ3-E4,TSEQ3,CLOUD
2336,TSEQ3-E4,TSEQ3,LOCAL
2337,TSEQ3-E4,TSEQ3,REMOTE
2338,TSEQ3-E4,TSEQ3,CLOUD
2339,TSEQ3-E4,TSEQ3,LOCAL
2340,TSEQ3-E4,TSEQ3,REMOTE
2341,TSEQ3-E4,TSEQ3,CLOUD
2342,TSEQ3-E4,TSEQ3,LOCAL
2343,TSEQ3-E4,TSEQ3,REMOTE
2344,TSEQ3-E4,TSEQ3,CLOUD
2345,TSEQ3-E4,TSEQ3,LOCAL
2346,TSEQ3-E4,TSEQ3,REMOTE
2347,TSEQ3-E4,TSEQ3,CLOUD
2348,TSEQ3-E4,TSEQ3,LOCAL
2349,TSEQ3-E4,TSEQ3,REMOTE
2350,TSEQ3-E4,TSEQ3,CLOUD
2351,TSEQ3-E4,TSEQ3,LOCAL
2352,TSEQ3-E4,TSEQ3,REMOTE
2353,TSEQ3-E4,TSEQ3,CLOUD
2354,TSEQ3-E4,TSEQ3,LOCAL
2355,TSEQ3-E4,TSEQ3,REMOTE
2356,TSEQ3-E4,TSEQ3,CLOUD
2357,TSEQ3-E4,TSEQ3,LOCAL
2358,TSEQ3-E4,TSEQ3,REMOTE
2359,TSEQ3-E4,TSEQ3,CLOUD
2360,TSEQ3-E4,TSEQ3,LOCAL
2361,TSEQ3-E4,TSEQ3,REMOTE
2362,TSEQ3-E4,TSEQ3,CLOUD
2363,TSEQ3-E4,TSEQ3,LOCAL
2364,TSEQ3-E4,TSEQ3,REMOTE
2365,TSEQ3-E4,TSEQ3,CLOUD
2366,TSEQ3-E4,TSEQ3,LOCAL
2367,TSEQ3-E4,TSEQ3,REMOTE
2368,TSEQ3-E4,TSEQ3,CLOUD
2369,TSEQ3-E4,TSEQ3,LOCAL
2370,TSEQ3-E4,TSEQ3,REMOTE
2371,TSEQ3-E4,TSEQ3,CLOUD
2372,TSEQ3-E4,TSEQ3,LOCAL
2373,TSEQ3-E4,TSEQ3,REMOTE
2374,TSEQ3-E4,TSEQ3,CLOUD
2375,TSEQ3-E4,TSEQ3,LOCAL
2376,TSEQ3-E4,TSEQ3,REMOTE
2377,TSEQ3-E4,TSEQ3,CLOUD
2378,TSEQ3-E4,TSEQ3,LOCAL
2379,TSEQ3-E4,TSEQ3,REMOTE
2380,TSEQ3-E4,TSEQ3,CLOUD
2381,TSEQ3-E4,TSEQ3,LOCAL
2382,TSEQ3-E4,TSEQ3,REMOTE
2383,TSEQ3-E4,TSEQ3,CLOUD
2384,TSEQ3-E4,TSEQ3,LOCAL
2385,TSEQ3-E4,TSEQ3,REMOTE
2386,TSEQ3-E4,TSEQ3,CLOUD
2387,TSEQ3-E4,TSEQ3,LOCAL
2388,TSEQ3-E4,TSEQ3,REMOTE
2389,TSEQ3-E4,TSEQ3,CLOUD
2390,TSEQ3-E4,TSEQ3,LOCAL
2391,TSEQ3-E4,TSEQ3,REMOTE
2392,TSEQ3-E4,TSEQ3,CLOUD
2393,TSEQ3-E4,TSEQ3,LOCAL
2394,TSEQ3-E4,TSEQ3,REMOTE
2395,TSEQ3-E4,TSEQ3,CLOUD
2396,TSEQ3-E4,TSEQ3,LOCAL
2397,TSEQ3-E4,TSEQ3,REMOTE
2398,TSEQ3-E4,TSEQ3,CLOUD
2399,TSEQ3-E4,TSEQ3,LOCAL
2400,TSEQ4-E4,TSEQ4,REMOTE
2401,TSEQ4-E4,TSEQ4,LOCAL
2402,TSEQ4-E4,TSEQ4,CLOUD
2403,TSEQ4-E4,TSEQ4,REMOTE
2404,TSEQ4-E4,TSEQ4,LOCAL
2405,TSEQ4-E4,TSEQ4,CLOUD
2406,TSEQ4-E4,TSEQ4,REMOTE
2407,TSEQ4-E4,TSEQ4,LOCAL
2408,TSEQ4-E4,TSEQ4,CLOUD
2409,TSEQ4-E4,TSEQ4,REMOTE
2410,TSEQ4-E4,TSEQ4,LOCAL
2411,TSEQ4-E4,TSEQ4,CLOUD
2412,TSEQ4-E4,TSEQ4,REMOTE
2413,TSEQ4-E4,TSEQ4,LOCAL
2414,TSEQ4-E4,TSEQ4,CLOUD
2415,TSEQ4-E4,TSEQ4,REMOTE
2416,TSEQ4-E4,TSEQ4,LOCAL
2417,TSEQ4-E4,TSEQ4,CLOUD
2418,TSEQ4-E4,TSEQ4,REMOTE
2419,TSEQ4-E4,TSEQ4,LOCAL
2420,TSEQ4-E4,TSEQ4,CLOUD
2421,TSEQ4-E4,TSEQ4,REMOTE
2422,TSEQ4-E4,TSEQ4,LOCAL
2423,TSEQ4-E4,TSEQ4,CLOUD
2424,TSEQ4-E4,TSEQ4,REMOTE
2425,TSEQ4-E4,TSEQ4,LOCAL
2426,TSEQ4-E4,TSEQ4,CLOUD
2427,TSEQ4-E4,TSEQ4,REMOTE
2428,TSEQ4-E4,TSEQ4,LOCAL
2429,TSEQ4-E4,TSEQ4,CLOUD
2430,TSEQ4-E4,TSEQ4,REMOTE
2431,TSEQ4-E4,TSEQ4,LOCAL
2432,TSEQ4-E4,TSEQ4,CLOUD
2433,TSEQ4-E4,TSEQ4,REMOTE
2434,TSEQ4-E4,TSEQ4,LOCAL
2435,TSEQ4-E4,TSEQ4,CLOUD
2436,TSEQ4-E4,TSEQ4,REMOTE
2437,TSEQ4-E4,TSEQ4,LOCAL
2438,TSEQ4-E4,TSEQ4,CLOUD
2439,TSEQ4-E4,TSEQ4,REMOTE
2440,TSEQ4-E4,TSEQ4,LOCAL
2441,TSEQ4-E4,TSEQ4,CLOUD
2442,TSEQ4-E4,TSEQ4,REMOTE
2443,TSEQ4-E4,TSEQ4,LOCAL
2444,TSEQ4-E4,TSEQ4,CLOUD
2445,TSEQ4-E4,TSEQ4,REMOTE
2446,TSEQ4-E4,TSEQ4,LOCAL
2447,TSEQ4-E4,TSEQ4,CLOUD
2448,TSEQ4-E4,TSEQ4,REMOTE
2449,TSEQ4-E4,TSEQ4,LOCAL
2450,TSEQ4-E4,TSEQ4,CLOUD
2451,TSEQ4-E4,TSEQ4,REMOTE
2452,TSEQ4-E4,TSEQ4,LOCAL
2453,TSEQ4-E4,TSEQ4,CLOUD
2454,TSEQ4-E4,TSEQ4,REMOTE
2455,TSEQ4-E4,TSEQ4,LOCAL
2456,TSEQ4-E4,TSEQ4,CLOUD
2457,TSEQ4-E4,TSEQ4,REMOTE
2458,TSEQ4-E4,TSEQ4,LOCAL
2459,TSEQ4-E4,TSEQ4,CLOUD
2460,TSEQ4-E4,TSEQ4,REMOTE
2461,TSEQ4-E4,TSEQ4,LOCAL
2462,TSEQ4-E4,TSEQ4,CLOUD
2463,TSEQ4-E4,TSEQ4,REMOTE
2464,TSEQ4-E4,TSEQ4,LOCAL
2465,TSEQ4-E4,TSEQ4,CLOUD
2466,TSEQ4-E4,TSEQ4,REMOTE
2467,TSEQ4-E4,TSEQ4,LOCAL
2468,TSEQ4-E4,TSEQ4,CLOUD
2469,TSEQ4-E4,TSEQ4,REMOTE
2470,TSEQ4-E4,TSEQ4,LOCAL
2471,TSEQ4-E4,TSEQ4,CLOUD
2472,TSEQ4-E4,TSEQ4,REMOTE
2473,TSEQ4-E4,TSEQ4,LOCAL
2474,TSEQ4-E4,TSEQ4,CLOUD
2475,TSEQ4-E4,TSEQ4,REMOTE
2476,TSEQ4-E4,TSEQ4,LOCAL
2477,TSEQ4-E4,TSEQ4,CLOUD
2478,TSEQ4-E4,TSEQ4,REMOTE
2479,TSEQ4-E4,TSEQ4,LOCAL
2480,TSEQ4-E4,TSEQ4,CLOUD
2481,TSEQ4-E4,TSEQ4,REMOTE
2482,TSEQ4-E4,TSEQ4,LOCAL
2483,TSEQ4-E4,TSEQ4,CLOUD
2484,TSEQ4-E4,TSEQ4,REMOTE
2485,TSEQ4-E4,TSEQ4,LOCAL
2486,TSEQ4-E4,TSEQ4,CLOUD
2487,TSEQ4-E4,TSEQ4,REMOTE
2488,TSEQ4-E4,TSEQ4,LOCAL
2489,TSEQ4-E4,TSEQ4,CLOUD
2490,TSEQ4-E4,TSEQ4,REMOTE
2491,TSEQ4-E4,TSEQ4,LOCAL
2492,TSEQ4-E4,TSEQ4,CLOUD
2493,TSEQ4-E4,TSEQ4,REMOTE
2494,TSEQ4-E4,TSEQ4,LOCAL
2495,TSEQ4-E4,TSEQ4,CLOUD
2496,TSEQ4-E4,TSEQ4,REMOTE
2497,TSEQ4-E4,TSEQ4,LOCAL
2498,TSEQ4-E4,TSEQ4,CLOUD
2499,TSEQ4-E4,TSEQ4,REMOTE
2500,TSEQ0-E5,TSEQ0,LOCAL
2501,TSEQ0-E5,TSEQ0,LOCAL
2502,TSEQ0-E5,TSEQ0,LOCAL
2503,TSEQ0-E5,TSEQ0,LOCAL
2504,TSEQ0-E5,TSEQ0,LOCAL
2505,TSEQ0-E5,TSEQ0,LOCAL
2506,TSEQ0-E5,TSEQ0,LOCAL
2507,TSEQ0-E5,TSEQ0,LOCAL
2508,TSEQ0-E5,TSEQ0,LOCAL
2509,TSEQ0-E5,TSEQ0,LOCAL
2510,TSEQ0-E5,TSEQ0,LOCAL
2511,TSEQ0-E5,TSEQ0,LOCAL
2512,TSEQ0-E5,TSEQ0,LOCAL
2513,TSEQ0-E5,TSEQ0,LOCAL
2514,TSEQ0-E5,TSEQ0,LOCAL
2515,TSEQ0-E5,TSEQ0,LOCAL
2516,TSEQ0-E5,TSEQ0,LOCAL
2517,TSEQ0-E5,TSEQ0,LOCAL
2518,TSEQ0-E5,TSEQ0,LOCAL
2519,TSEQ0-E5,TSEQ0,LOCAL
2520,TSEQ0-E5,TSEQ0,LOCAL
2521,TSEQ0-E5,TSEQ0,LOCAL
2522,TSEQ0-E5,TSEQ0,LOCAL
2523,TSEQ0-E5,TSEQ0,LOCAL
2524,TSEQ0-E5,TSEQ0,LOCAL
2525,TSEQ0-E5,TSEQ0,LOCAL
2526,TSEQ0-E5,TSEQ0,LOCAL
2527,TSEQ0-E5,TSEQ0,LOCAL
2528,TSEQ0-E5,TSEQ0,LOCAL
2529,TSEQ0-E5,TSEQ0,LOCAL
2530,TSEQ0-E5,TSEQ0,LOCAL
2531,TSEQ0-E5,TSEQ0,LOCAL
2532,TSEQ0-E5,TSEQ0,LOCAL
2533,TSEQ0-E5,TSEQ0,LOCAL
2534,TSEQ0-E5,TSEQ0,LOCAL
2535,TSEQ0-E5,TSEQ0,LOCAL
2536,TSEQ0-E5,TSEQ0,LOCAL
2537,TSEQ0-E5,TSEQ0,LOCAL
2538,TSEQ0-E5,TSEQ0,LOCAL
2539,TSEQ0-E5,TSEQ0,LOCAL
2540,TSEQ0-E5,TSEQ0,LOCAL
2541,TSEQ0-E5,TSEQ0,LOCAL
2542,TSEQ0-E5,TSEQ0,LOCAL
2543,TSEQ0-E5,TSEQ0,LOCAL
2544,TSEQ0-E5,TSEQ0,LOCAL
2545,TSEQ0-E5,TSEQ0,LOCAL
2546,TSEQ0-E5,TSEQ0,LOCAL
2547,TSEQ0-E5,TSEQ0,LOCAL
2548,TSEQ0-E5,TSEQ0,LOCAL
2549,TSEQ0-E5,TSEQ0,LOCAL
2550,TSEQ0-E5,TSEQ0,LOCAL
2551,TSEQ0-E5,TSEQ0,LOCAL
2552,TSEQ0-E5,TSEQ0,LOCAL
2553,TSEQ0-E5,TSEQ0,LOCAL
2554,TSEQ0-E5,TSEQ0,LOCAL
2555,TSEQ0-E5,TSEQ0,LOCAL
2556,TSEQ0-E5,TSEQ0,LOCAL
2557,TSEQ0-E5,TSEQ0,LOCAL
2558,TSEQ0-E5,TSEQ0,LOCAL
2559,TSEQ0-E5,TSEQ0,LOCAL
2560,TSEQ0-E5,TSEQ0,LOCAL
2561,TSEQ0-E5,TSEQ0,LOCAL
2562,TSEQ0-E5,TSEQ0,LOCAL
2563,TSEQ0-E5,TSEQ0,LOCAL
2564,TSEQ0-E5,TSEQ0,LOCAL
2565,TSEQ0-E5,TSEQ0,LOCAL
2566,TSEQ0-E5,TSEQ0,LOCAL
2567,TSEQ0-E5,TSEQ0,LOCAL
2568,TSEQ0-E5,TSEQ0,LOCAL
2569,TSEQ0-E5,TSEQ0,LOCAL
2570,TSEQ0-E5,TSEQ0,LOCAL
2571,TSEQ0-E5,TSEQ0,LOCAL
2572,TSEQ0-E5,TSEQ0,LOCAL
2573,TSEQ0-E5,TSEQ0,LOCAL
2574,TSEQ0-E5,TSEQ0,LOCAL
2575,TSEQ0-E5,TSEQ0,LOCAL
2576,TSEQ0-E5,TSEQ0,LOCAL
2577,TSEQ0-E5,TSEQ0,LOCAL
2578,TSEQ0-E5,TSEQ0,LOCAL
2579,TSEQ0-E5,TSEQ0,LOCAL
2580,TSEQ0-E5,TSEQ0,LOCAL
2581,TSEQ0-E5,TSEQ0,LOCAL
2582,TSEQ0-E5,TSEQ0,LOCAL
2583,TSEQ0-E5,TSEQ0,LOCAL
2584,TSEQ0-E5,TSEQ0,LOCAL
2585,TSEQ0-E5,TSEQ0,LOCAL
2586,TSEQ0-E5,TSEQ0,LOCAL
2587,TSEQ0-E5,TSEQ0,LOCAL
2588,TSEQ0-E5,TSEQ0,LOCAL
2589,TSEQ0-E5,TSEQ0,LOCAL
2590,TSEQ0-E5,TSEQ0,LOCAL
2591,TSEQ0-E5,TSEQ0,LOCAL
2592,TSEQ0-E5,TSEQ0,LOCAL
2593,TSEQ0-E5,TSEQ0,LOCAL
2594,TSEQ0-E5,TSEQ0,LOCAL
2595,TSEQ0-E5,TSEQ0,LOCAL
2596,TSEQ0-E5,TSEQ0,LOCAL
2597,TSEQ0-E5,TSEQ0,LOCAL
2598,TSEQ0-E5,TSEQ0,LOCAL
2599,TSEQ0-E5,TSEQ0,LOCAL
2600,TSEQ1-E5,TSEQ1,REMOTE
2601,TSEQ1-E5,TSEQ1,REMOTE
2602,TSEQ1-E5,TSEQ1,REMOTE
2603,TSEQ1-E5,TSEQ1,REMOTE
2604,TSEQ1-E5,TSEQ1,REMOTE
2605,TSEQ1-E5,TSEQ1,REMOTE
2606,TSEQ1-E5,TSEQ1,LOCAL
2607,TSEQ1-E5,TSEQ1,REMOTE
2608,TSEQ1-E5,TSEQ1,REMOTE
2609,TSEQ1-E5,TSEQ1,REMOTE
2610,TSEQ1-E5,TSEQ1,REMOTE
2611,TSEQ1-E5,TSEQ1,REMOTE
2612,TSEQ1-E5,TSEQ1,REMOTE
2613,TSEQ1-E5,TSEQ1,REMOTE
2614,TSEQ1-E5,TSEQ1,REMOTE
2615,TSEQ1-E5,TSEQ1,REMOTE
2616,TSEQ1-E5,TSEQ1,REMOTE
2617,TSEQ1-E5,TSEQ1,REMOTE
2618,TSEQ1-E5,TSEQ1,REMOTE
2619,TSEQ1-E5,TSEQ1,REMOTE
2620,TSEQ1-E5,TSEQ1,REMOTE
2621,TSEQ1-E5,TSEQ1,REMOTE
2622,TSEQ1-E5,TSEQ1,REMOTE
2623,TSEQ1-E5,TSEQ1,REMOTE
2624,TSEQ1-E5,TSEQ1,REMOTE
2625,TSEQ1-E5,TSEQ1,REMOTE
2626,TSEQ1-E5,TSEQ1,REMOTE
2627,TSEQ1-E5,TSEQ1,REMOTE
2628,TSEQ1-E5,TSEQ1,REMOTE
2629,TSEQ1-E5,TSEQ1,REMOTE
2630,TSEQ1-E5,TSEQ1,REMOTE
2631,TSEQ1-E5,TSEQ1,REMOTE
2632,TSEQ1-E5,TSEQ1,REMOTE
2633,TSEQ1-E5,TSEQ1,REMOTE
2634,TSEQ1-E5,TSEQ1,REMOTE
2635,TSEQ1-E5,TSEQ1,REMOTE
2636,TSEQ1-E5,TSEQ1,REMOTE
2637,TSEQ1-E5,TSEQ1,REMOTE
2638,TSEQ1-E5,TSEQ1,REMOTE
2639,TSEQ1-E5,TSEQ1,REMOTE
2640,TSEQ1-E5,TSEQ1,REMOTE
2641,TSEQ1-E5,TSEQ1,REMOTE
2642,TSEQ1-E5,TSEQ1,REMOTE
2643,TSEQ1-E5,TSEQ1,REMOTE
2644,TSEQ1-E5,TSEQ1,REMOTE
2645,TSEQ1-E5,TSEQ1,REMOTE
2646,TSEQ1-E5,TSEQ1,REMOTE
2647,TSEQ1-E5,TSEQ1,REMOTE
2648,TSEQ1-E5,TSEQ1,REMOTE
2649,TSEQ1-E5,TSEQ1,REMOTE
2650,TSEQ1-E5,TSEQ1,REMOTE
2651,TSEQ1-E5,TSEQ1,REMOTE
2652,TSEQ1-E5,TSEQ1,REMOTE
2653,TSEQ1-E5,TSEQ1,REMOTE
2654,TSEQ1-E5,TSEQ1,REMOTE
2655,TSEQ1-E5,TSEQ1,REMOTE
2656,TSEQ1-E5,TSEQ1,REMOTE
2657,TSEQ1-E5,TSEQ1,REMOTE
2658,TSEQ1-E5,TSEQ1,REMOTE
2659,TSEQ1-E5,TSEQ1,REMOTE
2660,TSEQ1-E5,TSEQ1,REMOTE
2661,TSEQ1-E5,TSEQ1,REMOTE
2662,TSEQ1-E5,TSEQ1,REMOTE
2663,TSEQ1-E5,TSEQ1,REMOTE
2664,TSEQ1-E5,TSEQ1,REMOTE
2665,TSEQ1-E5,TSEQ1,REMOTE
2666,TSEQ1-E5,TSEQ1,REMOTE
2667,TSEQ1-E5,TSEQ1,REMOTE
2668,TSEQ1-E5,TSEQ1,REMOTE
2669,TSEQ1-E5,TSEQ1,REMOTE
2670,TSEQ1-E5,TSEQ1,REMOTE
2671,TSEQ1-E5,TSEQ1,REMOTE
2672,TSEQ1-E5,TSEQ1,REMOTE
2673,TSEQ1-E5,TSEQ1,REMOTE
2674,TSEQ1-E5,TSEQ1,REMOTE
2675,TSEQ1-E5,TSEQ1,REMOTE
2676,TSEQ1-E5,TSEQ1,REMOTE
2677,TSEQ1-E5,TSEQ1,REMOTE
2678,TSEQ1-E5,TSEQ1,REMOTE
2679,TSEQ1-E5,TSEQ1,REMOTE
2680,TSEQ1-E5,TSEQ1,REMOTE
2681,TSEQ1-E5,TSEQ1,REMOTE
2682,TSEQ1-E5,TSEQ1,REMOTE
2683,TSEQ1-E5,TSEQ1,REMOTE
2684,TSEQ1-E5,TSEQ1,REMOTE
2685,TSEQ1-E5,TSEQ1,REMOTE
2686,TSEQ1-E5,TSEQ1,REMOTE
2687,TSEQ1-E5,TSEQ1,REMOTE
2688,TSEQ1-E5,TSEQ1,REMOTE
2689,TSEQ1-E5,TSEQ1,REMOTE
2690,TSEQ1-E5,TSEQ1,REMOTE
2691,TSEQ1-E5,TSEQ1,REMOTE
2692,TSEQ1-E5,TSEQ1,REMOTE
2693,TSEQ1-E5,TSEQ1,REMOTE
2694,TSEQ1-E5,TSEQ1,REMOTE
2695,TSEQ1-E5,TSEQ1,REMOTE
2696,TSEQ1-E5,TSEQ1,REMOTE
2697,TSEQ1-E5,TSEQ1,REMOTE
2698,TSEQ1-E5,TSEQ1,REMOTE
2699,TSEQ1-E5,TSEQ1,REMOTE
2700,TSEQ2-E5,TSEQ2,REMOTE
2701,TSEQ2-E5,TSEQ2,REMOTE
2702,TSEQ2-E5,TSEQ2,LOCAL
2703,TSEQ2-E5,TSEQ2,REMOTE
2704,TSEQ2-E5,TSEQ2,LOCAL
2705,TSEQ2-E5,TSEQ2,LOCAL
2706,TSEQ2-E5,TSEQ2,REMOTE
2707,TSEQ2-E5,TSEQ2,REMOTE
2708,TSEQ2-E5,TSEQ2,LOCAL
2709,TSEQ2-E5,TSEQ2,REMOTE
2710,TSEQ2-E5,TSEQ2,REMOTE
2711,TSEQ2-E5,TSEQ2,LOCAL
2712,TSEQ2-E5,TSEQ2,REMOTE
2713,TSEQ2-E5,TSEQ2,LOCAL
2714,TSEQ2-E5,TSEQ2,LOCAL
2715,TSEQ2-E5,TSEQ2,LOCAL
2716,TSEQ2-E5,TSEQ2,REMOTE
2717,TSEQ2-E5,TSEQ2,LOCAL
2718,TSEQ2-E5,TSEQ2,REMOTE
2719,TSEQ2-E5,TSEQ2,LOCAL
2720,TSEQ2-E5,TSEQ2,REMOTE
2721,TSEQ2-E5,TSEQ2,LOCAL
2722,TSEQ2-E5,TSEQ2,REMOTE
