framework,pinned_commit,relative_path,line,behavior_kind,detail,disposition,reason
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_custom_rejection.py,53,llm,Agent,SHARED_PRIMITIVE,model work remains a common heavy primitive
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_custom_rejection.py,53,termination,Agent,COMPILED,bounded RETURN is in the control IR
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_custom_rejection.py,61,tool,"Name(id='publish_announcement', ctx=Load())",SHARED_PRIMITIVE,Tool execution remains a common provider primitive
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_custom_rejection.py,74,loop,While,UNSUPPORTED,current IR has no proven public bounded-loop lowering
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_custom_rejection.py,76,state_memory,result.to_state,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_custom_rejection.py,77,loop,For,UNSUPPORTED,current IR has no proven public bounded-loop lowering
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_custom_rejection.py,84,conditional_edge,approved,UNSUPPORTED,arbitrary Python condition is not a declarative BRANCH predicate
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_custom_rejection.py,85,hitl_resume,state.approve,UNSUPPORTED,current IR lacks exact HITL_WAIT/RESUME state semantics
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_custom_rejection.py,85,state_memory,state.approve,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_custom_rejection.py,88,hitl_resume,state.reject,UNSUPPORTED,current IR lacks exact HITL_WAIT/RESUME state semantics
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_custom_rejection.py,88,state_memory,state.reject,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_custom_rejection.py,106,conditional_edge,__name__ == '__main__',UNSUPPORTED,arbitrary Python condition is not a declarative BRANCH predicate
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_stream.py,30,tool,get_temperature,SHARED_PRIMITIVE,decorated function executes behind the Tool boundary
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_stream.py,26,tool,tool,SHARED_PRIMITIVE,decorated Tool remains a common heavy primitive
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_stream.py,26,hitl_resume,tool,UNSUPPORTED,current IR lacks exact HITL_WAIT/RESUME state semantics
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_stream.py,43,tool,get_weather,SHARED_PRIMITIVE,decorated function executes behind the Tool boundary
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_stream.py,69,instructions,Agent,COMPILED,static instruction handle when literal; callable form is recorded separately
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_stream.py,69,llm,Agent,SHARED_PRIMITIVE,model work remains a common heavy primitive
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_stream.py,69,termination,Agent,COMPILED,bounded RETURN is in the control IR
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_stream.py,75,tool,"Name(id='get_temperature', ctx=Load())",SHARED_PRIMITIVE,Tool execution remains a common provider primitive
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_stream.py,75,tool,"Name(id='get_weather', ctx=Load())",SHARED_PRIMITIVE,Tool execution remains a common provider primitive
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_stream.py,87,loop,While,UNSUPPORTED,current IR has no proven public bounded-loop lowering
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_stream.py,92,state_memory,result.to_state,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_stream.py,94,loop,For,UNSUPPORTED,current IR has no proven public bounded-loop lowering
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_stream.py,102,conditional_edge,confirmed,UNSUPPORTED,arbitrary Python condition is not a declarative BRANCH predicate
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_stream.py,104,hitl_resume,state.approve,UNSUPPORTED,current IR lacks exact HITL_WAIT/RESUME state semantics
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_stream.py,104,state_memory,state.approve,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_stream.py,107,hitl_resume,state.reject,UNSUPPORTED,current IR lacks exact HITL_WAIT/RESUME state semantics
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_stream.py,107,state_memory,state.reject,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_stream.py,122,conditional_edge,__name__ == '__main__',UNSUPPORTED,arbitrary Python condition is not a declarative BRANCH predicate
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/input_guardrails.py,38,instructions,Agent,COMPILED,static instruction handle when literal; callable form is recorded separately
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/input_guardrails.py,38,llm,Agent,SHARED_PRIMITIVE,model work remains a common heavy primitive
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/input_guardrails.py,38,termination,Agent,COMPILED,bounded RETURN is in the control IR
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/input_guardrails.py,46,guardrail,math_guardrail,UNSUPPORTED,arbitrary Python guardrail body is not declarative
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/input_guardrails.py,65,instructions,Agent,COMPILED,static instruction handle when literal; callable form is recorded separately
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/input_guardrails.py,65,llm,Agent,SHARED_PRIMITIVE,model work remains a common heavy primitive
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/input_guardrails.py,65,termination,Agent,COMPILED,bounded RETURN is in the control IR
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/input_guardrails.py,68,guardrail,input_guardrails,UNSUPPORTED,arbitrary native guardrail callback is not compiled
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/input_guardrails.py,78,loop,While,UNSUPPORTED,current IR has no proven public bounded-loop lowering
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/input_guardrails.py,121,conditional_edge,__name__ == '__main__',UNSUPPORTED,arbitrary Python condition is not a declarative BRANCH predicate
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/llm_as_a_judge.py,16,instructions,Agent,COMPILED,static instruction handle when literal; callable form is recorded separately
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/llm_as_a_judge.py,16,llm,Agent,SHARED_PRIMITIVE,model work remains a common heavy primitive
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/llm_as_a_judge.py,16,termination,Agent,COMPILED,bounded RETURN is in the control IR
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/llm_as_a_judge.py,56,loop,While,UNSUPPORTED,current IR has no proven public bounded-loop lowering
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/llm_as_a_judge.py,88,conditional_edge,__name__ == '__main__',UNSUPPORTED,arbitrary Python condition is not a declarative BRANCH predicate
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/output_guardrails.py,38,guardrail,sensitive_data_check,UNSUPPORTED,arbitrary Python guardrail body is not declarative
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/output_guardrails.py,53,instructions,Agent,COMPILED,static instruction handle when literal; callable form is recorded separately
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/output_guardrails.py,53,llm,Agent,SHARED_PRIMITIVE,model work remains a common heavy primitive
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/output_guardrails.py,53,termination,Agent,COMPILED,bounded RETURN is in the control IR
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/output_guardrails.py,57,guardrail,output_guardrails,UNSUPPORTED,arbitrary native guardrail callback is not compiled
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/output_guardrails.py,79,conditional_edge,__name__ == '__main__',UNSUPPORTED,arbitrary Python condition is not a declarative BRANCH predicate
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/parallelization.py,11,instructions,Agent,COMPILED,static instruction handle when literal; callable form is recorded separately
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/parallelization.py,11,llm,Agent,SHARED_PRIMITIVE,model work remains a common heavy primitive
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/parallelization.py,11,termination,Agent,COMPILED,bounded RETURN is in the control IR
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/parallelization.py,16,instructions,Agent,COMPILED,static instruction handle when literal; callable form is recorded separately
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/parallelization.py,16,llm,Agent,SHARED_PRIMITIVE,model work remains a common heavy primitive
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/parallelization.py,16,termination,Agent,COMPILED,bounded RETURN is in the control IR
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/parallelization.py,51,fanout_fanin,join,UNSUPPORTED,parallel scheduling is not in the current one-transition IR
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/parallelization.py,64,conditional_edge,__name__ == '__main__',UNSUPPORTED,arbitrary Python condition is not a declarative BRANCH predicate
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/routing.py,15,instructions,Agent,COMPILED,static instruction handle when literal; callable form is recorded separately
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/routing.py,15,llm,Agent,SHARED_PRIMITIVE,model work remains a common heavy primitive
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/routing.py,15,termination,Agent,COMPILED,bounded RETURN is in the control IR
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/routing.py,20,instructions,Agent,COMPILED,static instruction handle when literal; callable form is recorded separately
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/routing.py,20,llm,Agent,SHARED_PRIMITIVE,model work remains a common heavy primitive
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/routing.py,20,termination,Agent,COMPILED,bounded RETURN is in the control IR
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/routing.py,25,instructions,Agent,COMPILED,static instruction handle when literal; callable form is recorded separately
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/routing.py,25,llm,Agent,SHARED_PRIMITIVE,model work remains a common heavy primitive
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/routing.py,25,termination,Agent,COMPILED,bounded RETURN is in the control IR
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/routing.py,30,instructions,Agent,COMPILED,static instruction handle when literal; callable form is recorded separately
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/routing.py,30,llm,Agent,SHARED_PRIMITIVE,model work remains a common heavy primitive
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/routing.py,30,termination,Agent,COMPILED,bounded RETURN is in the control IR
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/routing.py,33,handoff,"Name(id='french_agent', ctx=Load())",COMPILED,static target lowers to logical HANDOFF
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/routing.py,33,handoff,"Name(id='spanish_agent', ctx=Load())",COMPILED,static target lowers to logical HANDOFF
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/routing.py,33,handoff,"Name(id='english_agent', ctx=Load())",COMPILED,static target lowers to logical HANDOFF
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/routing.py,49,loop,While,UNSUPPORTED,current IR has no proven public bounded-loop lowering
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/routing.py,76,conditional_edge,__name__ == '__main__',UNSUPPORTED,arbitrary Python condition is not a declarative BRANCH predicate
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/streaming_guardrails.py,20,instructions,Agent,COMPILED,static instruction handle when literal; callable form is recorded separately
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/streaming_guardrails.py,20,llm,Agent,SHARED_PRIMITIVE,model work remains a common heavy primitive
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/streaming_guardrails.py,20,termination,Agent,COMPILED,bounded RETURN is in the control IR
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/streaming_guardrails.py,38,instructions,Agent,COMPILED,static instruction handle when literal; callable form is recorded separately
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/streaming_guardrails.py,38,llm,Agent,SHARED_PRIMITIVE,model work remains a common heavy primitive
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/streaming_guardrails.py,38,termination,Agent,COMPILED,bounded RETURN is in the control IR
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/streaming_guardrails.py,92,conditional_edge,__name__ == '__main__',UNSUPPORTED,arbitrary Python condition is not a declarative BRANCH predicate
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/agent_lifecycle_example.py,66,tool,random_number,SHARED_PRIMITIVE,decorated function executes behind the Tool boundary
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/agent_lifecycle_example.py,83,tool,multiply_by_two,SHARED_PRIMITIVE,decorated function executes behind the Tool boundary
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/agent_lifecycle_example.py,92,instructions,Agent,COMPILED,static instruction handle when literal; callable form is recorded separately
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/agent_lifecycle_example.py,92,llm,Agent,SHARED_PRIMITIVE,model work remains a common heavy primitive
